Sequence Name,Predicted Haplogroup,N,Nph,Nph_tot,Nph_exp,P_Hg
Contig.1,U1a1c,292,37,53,53,69.811
Contig.1,U1a1b,292,35,52,52,67.308
Contig.1,U2b1a,292,37,50,50,74.000
Contig.1,U5b3a1,292,39,53,53,73.585
Contig.1,K2a,292,36,50,50,72.000
Contig.1,B6a1,292,36,46,46,78.261
Contig.1,B5a2a1b,292,35,50,50,70.000
Contig.1,T2b7a,292,57,59,59,96.610
Contig.1,U5a2b3a,292,38,54,54,70.370
Contig.1,T1a8a,292,50,56,56,89.286
Contig.1,V1a1b,292,38,49,49,77.551
Contig.1,U1b1,292,37,54,54,68.519
Contig.1,U1b2,292,37,54,54,68.519
Contig.1,V1a1a,292,38,50,50,76.000
Contig.1,U3b2a1a,292,39,55,55,70.909
Contig.1,H1t1a,292,39,47,47,82.979
Contig.1,M50a,292,31,44,44,70.455
Contig.1,U8b1a2b,292,35,49,49,71.429
Contig.1,J1c1,292,42,51,51,82.353
Contig.1,E1a2a4,292,31,52,52,59.615
Contig.1,H64,292,38,45,45,84.444
Contig.1,D4b2b4,292,33,50,50,66.000
Contig.1,D4b2b5,292,33,49,49,67.347
Contig.1,D4b2b6,292,33,51,51,64.706
Contig.1,D4b2b7,292,33,51,51,64.706
Contig.1,D4b2b1,292,33,49,49,67.347
Contig.1,U4d,292,37,51,51,72.549
Contig.1,D4b2b3,292,33,52,52,63.462
Contig.1,JT,292,42,42,42,100.000
Contig.1,D2c,292,33,50,50,66.000
Contig.1,A5b1c,292,37,51,51,72.549
Contig.1,M7c1,292,31,44,44,70.455
Contig.1,M7c3,292,31,48,48,64.583
Contig.1,E1a2a3,292,31,55,55,56.364
Contig.1,M1b2c,292,28,43,43,65.116
Contig.1,U5a2b3,292,38,53,53,71.698
Contig.1,M1b2a,292,28,44,44,63.636
Contig.1,M2a1a2,292,31,51,51,60.784
Contig.1,M2a1a3,292,31,53,53,58.491
Contig.1,M2a1a1,292,31,52,52,59.615
Contig.1,M35,292,32,38,38,84.211
Contig.1,D1f3,292,32,46,46,69.565
Contig.1,X2p1,292,33,46,46,71.739
Contig.1,H39,292,38,44,44,86.364
Contig.1,H3aa,292,38,45,45,84.444
Contig.1,D4f1,292,33,48,48,68.750
Contig.1,P10,292,37,61,61,60.656
Contig.1,H5a1n,292,38,47,47,80.851
Contig.1,W5b1,292,36,58,58,62.069
Contig.1,H5a1h,292,39,48,48,81.250
Contig.1,H13a1a3,292,38,48,48,79.167
Contig.1,H5a1j,292,39,48,48,81.250
Contig.1,H5a1k,292,39,48,48,81.250
Contig.1,J1_16193,292,42,49,49,85.714
Contig.1,H5a1e,292,39,48,48,81.250
Contig.1,H5a1f,292,39,48,48,81.250
Contig.1,L1c2b1,292,10,50,50,20.000
Contig.1,L3f1a,292,32,45,45,71.111
Contig.1,L0a1b1a1a,292,4,45,45,8.889
Contig.1,H5a1b,292,39,46,46,84.783
Contig.1,L3f1b,292,31,46,46,67.391
Contig.1,H1j2a,292,39,49,49,79.592
Contig.1,J1c15a1,292,42,53,53,79.245
Contig.1,M13a1b1,292,30,49,49,61.224
Contig.1,U5a2b5,292,38,53,53,71.698
Contig.1,N22,292,36,43,43,83.721
Contig.1,N21,292,35,42,42,83.333
Contig.1,U5a2b4,292,38,50,50,76.000
Contig.1,H5a1p,292,39,49,49,79.592
Contig.1,H5a1q,292,39,48,48,81.250
Contig.1,C4a1a3a1,292,31,57,57,54.386
Contig.1,M9a1a1c1c,292,32,50,50,64.000
Contig.1,M9a1a1c1b,292,32,49,49,65.306
Contig.1,M9a1a1c1a,292,32,50,50,64.000
Contig.1,U7a4a1,292,37,52,52,71.154
Contig.1,T2b_152!,292,56,56,56,100.000
Contig.1,H14a,292,38,47,47,80.851
Contig.1,D5a,292,31,47,47,65.957
Contig.1,D5b,292,31,49,49,63.265
Contig.1,H14b,292,38,46,46,82.609
Contig.1,U6a7b1,292,37,50,50,74.000
Contig.1,U1a1c1d1,292,36,55,55,65.455
Contig.1,U2a1b,292,36,43,43,83.721
Contig.1,K2a5b,292,36,52,52,69.231
Contig.1,R30a1b1,292,39,53,53,73.585
Contig.1,C1d2,292,31,52,52,59.615
Contig.1,C1d3,292,31,54,54,57.407
Contig.1,B4c1a'b,292,38,43,43,88.372
Contig.1,L1c1a1,292,12,43,43,27.907
Contig.1,L1c1a2,292,9,51,51,17.647
Contig.1,T2c1c1,292,54,64,64,84.375
Contig.1,H13a1a1,292,38,49,49,77.551
Contig.1,I1c1a,292,33,57,57,57.895
Contig.1,T2c1c2,292,54,62,62,87.097
Contig.1,G1a3,292,33,47,47,70.213
Contig.1,I4a,292,34,49,49,69.388
Contig.1,M28a1,292,29,46,46,63.043
Contig.1,A2_s_153!,292,34,46,46,73.913
Contig.1,N2a,292,37,47,47,78.723
Contig.1,U5b2a2a,292,37,54,54,68.519
Contig.1,M28a5,292,29,47,47,61.702
Contig.1,M28a4,292,30,48,48,62.500
Contig.1,M28a7,292,29,46,46,63.043
Contig.1,M28a6,292,29,49,49,59.184
Contig.1,M9a1a1c1b1a2,292,31,49,49,63.265
Contig.1,M9a1a1c1b1a1,292,32,50,50,64.000
Contig.1,H10a1a,292,39,47,47,82.979
Contig.1,F3b1,292,37,56,56,66.071
Contig.1,H10a1b,292,39,50,50,78.000
Contig.1,U7a4a,292,38,52,52,73.077
Contig.1,U1a1c1d,292,37,55,55,67.273
Contig.1,U1a1c1c,292,37,55,55,67.273
Contig.1,U1a1c1b,292,37,58,58,63.793
Contig.1,U1a1c1a,292,37,56,56,66.071
Contig.1,L1c2b,292,10,49,49,20.408
Contig.1,T2e1a1b1,292,52,60,60,86.667
Contig.1,B4a1a1a_195!,292,35,46,46,76.087
Contig.1,W4,292,36,53,53,67.925
Contig.1,L3d3a1,292,31,46,46,67.391
Contig.1,L2b2,292,21,56,56,37.500
Contig.1,M7c2b,292,30,50,50,60.000
Contig.1,M18b,292,32,45,45,71.111
Contig.1,W3a1a1,292,36,56,56,64.286
Contig.1,W5a1a1a,292,36,61,61,59.016
Contig.1,R0a2a1,292,40,51,51,78.431
Contig.1,N9b2a,292,37,43,43,86.047
Contig.1,T2f1a1,292,52,60,60,86.667
Contig.1,D4o2a,292,33,48,48,68.750
Contig.1,A2g,292,34,49,49,69.388
Contig.1,W3a1a3,292,36,56,56,64.286
Contig.1,U8b1a,292,36,48,48,75.000
Contig.1,M28,292,30,43,43,69.767
Contig.1,U8b1b,292,36,46,46,78.261
Contig.1,L2b3a,292,21,60,60,35.000
Contig.1,L2b3b,292,21,55,55,38.182
Contig.1,L2b3c,292,21,55,55,38.182
Contig.1,I3a1,292,34,50,50,68.000
Contig.1,R2'JT,292,39,39,39,100.000
Contig.1,U4c,292,37,50,50,74.000
Contig.1,U5a1f1,292,37,52,52,71.154
Contig.1,M7b1a1e2,292,31,54,54,57.407
Contig.1,U5a1b1a2,292,38,54,54,70.370
Contig.1,H3r1,292,39,46,46,84.783
Contig.1,L5a1b,292,15,51,51,29.412
Contig.1,D4h4,292,33,47,47,70.213
Contig.1,M24,292,30,38,38,78.947
Contig.1,R30b2a,292,38,47,47,80.851
Contig.1,D4h1,292,33,47,47,70.213
Contig.1,A5c1,292,34,46,46,73.913
Contig.1,D4h3,292,32,48,48,66.667
Contig.1,A_152!_16362,292,35,44,44,79.545
Contig.1,L3d1a1b,292,29,48,48,60.417
Contig.1,L3d1a1a,292,30,47,47,63.830
Contig.1,A2p2,292,33,49,49,67.347
Contig.1,M26,292,30,48,48,62.500
Contig.1,D4a1b,292,31,46,46,67.391
Contig.1,U5b1b1a1a,292,37,54,54,68.519
Contig.1,C7a1d,292,30,55,55,54.545
Contig.1,M27,292,32,40,40,80.000
Contig.1,C7a1a,292,30,53,53,56.604
Contig.1,T1a,292,51,54,54,94.444
Contig.1,C7a1c,292,30,53,53,56.604
Contig.1,A2u1,292,34,51,51,66.667
Contig.1,H7d3,292,38,46,46,82.609
Contig.1,H1m1,292,38,46,46,82.609
Contig.1,L1c2a3,292,10,56,56,17.857
Contig.1,L1c2a2,292,12,60,60,20.000
Contig.1,L1c2a1,292,10,54,54,18.519
Contig.1,H20c,292,38,45,45,84.444
Contig.1,F3b1a2,292,36,55,55,65.455
Contig.1,F3b1a1,292,36,58,58,62.069
Contig.1,L3d3a,292,31,45,45,68.889
Contig.1,H7d1,292,38,47,47,80.851
Contig.1,L3d3b,292,31,42,42,73.810
Contig.1,L2a5,292,22,39,39,56.410
Contig.1,D4h1a,292,32,48,48,66.667
Contig.1,G1c2,292,33,49,49,67.347
Contig.1,M27a2,292,31,58,58,53.448
Contig.1,M27a3,292,31,55,55,56.364
Contig.1,L2a3,292,21,44,44,47.727
Contig.1,L2a2,292,21,40,40,52.500
Contig.1,B4c2b,292,37,48,48,77.083
Contig.1,B4c2c,292,37,49,49,75.510
Contig.1,B5b3a,292,37,61,61,60.656
Contig.1,B4c2a,292,37,48,48,77.083
Contig.1,F1b1a1a1a,292,36,56,56,64.286
Contig.1,I1a1d,292,31,55,55,56.364
Contig.1,L2a1c3b2,292,22,44,44,50.000
Contig.1,U5a1a1,292,38,52,52,73.077
Contig.1,Z4a1a1,292,31,57,57,54.386
Contig.1,J1c15a,292,42,51,51,82.353
Contig.1,H6a2a,292,38,49,49,77.551
Contig.1,H18,292,38,45,45,84.444
Contig.1,I1a1a3a,292,32,56,56,57.143
Contig.1,K1a1a2a,292,35,53,53,66.038
Contig.1,E2a2,292,31,49,49,63.265
Contig.1,E2a1,292,31,49,49,63.265
Contig.1,L2a1i1,292,21,41,41,51.220
Contig.1,U2b1,292,37,49,49,75.510
Contig.1,L0a1c1,292,5,42,42,11.905
Contig.1,L2a1a2a,292,22,44,44,50.000
Contig.1,L2a1a2b,292,22,44,44,50.000
Contig.1,M9a1b1a1,292,31,50,50,62.000
Contig.1,C4b3a,292,31,54,54,57.407
Contig.1,C4b3b,292,31,55,55,56.364
Contig.1,D4h1c1,292,31,50,50,62.000
Contig.1,M33a,292,32,40,40,80.000
Contig.1,Q1e1b1,292,29,55,55,52.727
Contig.1,M33c,292,32,45,45,71.111
Contig.1,U5a2,292,38,49,49,77.551
Contig.1,M33d,292,31,49,49,63.265
Contig.1,H102,292,38,45,45,84.444
Contig.1,C1b13d,292,31,54,54,57.407
Contig.1,L2a1_143_16309!,292,22,38,38,57.895
Contig.1,B4c2,292,37,47,47,78.723
Contig.1,D4a1g,292,31,46,46,67.391
Contig.1,K1a4a1f1,292,35,57,57,61.404
Contig.1,J1c4c,292,41,50,50,82.000
Contig.1,J1c4b,292,42,52,52,80.769
Contig.1,L3e4a1,292,32,46,46,69.565
Contig.1,H1a3a4,292,39,47,47,82.979
Contig.1,A2r,292,34,48,48,70.833
Contig.1,A2s,292,33,55,55,60.000
Contig.1,A2t,292,34,51,51,66.667
Contig.1,A2u,292,34,48,48,70.833
Contig.1,M7a1a5a,292,32,51,51,62.745
Contig.1,A2w,292,34,49,49,69.388
Contig.1,A2x,292,34,49,49,69.388
Contig.1,A2y,292,35,54,54,64.815
Contig.1,A2z,292,35,53,53,66.038
Contig.1,H5a4a1,292,40,51,51,78.431
Contig.1,A2a,292,34,49,49,69.388
Contig.1,A2b,292,34,48,48,70.833
Contig.1,D4b1a2a2,292,33,54,54,61.111
Contig.1,A2d,292,34,48,48,70.833
Contig.1,A2e,292,33,48,48,68.750
Contig.1,A2f,292,34,48,48,70.833
Contig.1,U5a1b1g,292,38,53,53,71.698
Contig.1,A2h,292,34,48,48,70.833
Contig.1,A2i,292,34,56,56,60.714
Contig.1,A2j,292,34,49,49,69.388
Contig.1,C1b13c,292,31,53,53,58.491
Contig.1,A2l,292,34,47,47,72.340
Contig.1,C5a1,292,31,52,52,59.615
Contig.1,A2n,292,34,49,49,69.388
Contig.1,P4b1,292,39,51,51,76.471
Contig.1,H6a1a1a,292,37,52,52,71.154
Contig.1,U5a1a2,292,38,51,51,74.510
Contig.1,M37_152!,292,31,38,38,81.579
Contig.1,H1a3a2,292,39,47,47,82.979
Contig.1,M4"67,292,32,38,38,84.211
Contig.1,L3h1a2a1,292,30,50,50,60.000
Contig.1,L1c3a1,292,12,45,45,26.667
Contig.1,H1a3a3,292,38,46,46,82.609
Contig.1,H55,292,39,44,44,88.636
Contig.1,D4n1a,292,33,47,47,70.213
Contig.1,H2a2b5a,292,37,48,48,77.083
Contig.1,N,292,36,36,36,100.000
Contig.1,K1c,292,34,48,48,70.833
Contig.1,D4j1a2,292,33,51,51,64.706
Contig.1,H4a1c2,292,38,52,52,73.077
Contig.1,N9b2,292,37,42,42,88.095
Contig.1,D4a1e,292,31,47,47,65.957
Contig.1,K1f,292,36,52,52,69.231
Contig.1,K1e,292,35,53,53,66.038
Contig.1,L3x2a1a,292,33,55,55,60.000
Contig.1,J2b1a_16311!,292,38,49,49,77.551
Contig.1,M39'70,292,32,38,38,84.211
Contig.1,N1a3a,292,34,48,48,70.833
Contig.1,A20,292,35,45,45,77.778
Contig.1,K1b1a1a,292,35,59,59,59.322
Contig.1,K1b1a1b,292,35,59,59,59.322
Contig.1,A23,292,34,50,50,68.000
Contig.1,A24,292,35,47,47,74.468
Contig.1,P1f,292,37,47,47,78.723
Contig.1,A26,292,34,49,49,69.388
Contig.1,N1a3a1,292,34,50,50,68.000
Contig.1,M13'46'61_16362,292,31,38,38,81.579
Contig.1,D4a8,292,30,45,45,66.667
Contig.1,L2a4,292,20,41,41,48.780
Contig.1,J1b1b1c,292,42,61,61,68.852
Contig.1,L3i1b,292,33,42,42,78.571
Contig.1,M7b1b,292,31,52,52,59.615
Contig.1,J2a1a,292,39,53,53,73.585
Contig.1,N1a1a1a2,292,35,54,54,64.815
Contig.1,H4a1a4a,292,37,51,51,72.549
Contig.1,G2a1c2,292,31,49,49,63.265
Contig.1,H5t,292,38,47,47,80.851
Contig.1,G2a1c1,292,31,48,48,64.583
Contig.1,C4a1a,292,31,55,55,56.364
Contig.1,C4a1b,292,31,55,55,56.364
Contig.1,H1e7,292,39,46,46,84.783
Contig.1,B2c1a,292,37,52,52,71.154
Contig.1,K1a12a1,292,36,53,53,67.925
Contig.1,B2c1c,292,37,52,52,71.154
Contig.1,B2c1b,292,37,54,54,68.519
Contig.1,U5b1,292,38,50,50,76.000
Contig.1,U5a1i,292,38,53,53,71.698
Contig.1,H2a5a1,292,38,48,48,79.167
Contig.1,R24a,292,36,48,48,75.000
Contig.1,H20a,292,38,45,45,84.444
Contig.1,D4a2,292,31,45,45,68.889
Contig.1,G3a,292,33,44,44,75.000
Contig.1,V9a,292,38,49,49,77.551
Contig.1,D4a1,292,31,45,45,68.889
Contig.1,H4c1,292,38,47,47,80.851
Contig.1,J2a2,292,39,52,52,75.000
Contig.1,K1a1b2,292,35,51,51,68.627
Contig.1,H5e1a1,292,40,50,50,80.000
Contig.1,J2a1,292,39,49,49,79.592
Contig.1,L0d1b2b1b1,292,3,42,42,7.143
Contig.1,K1d,292,35,52,52,67.308
Contig.1,T2a1a,292,55,58,58,94.828
Contig.1,T2b8,292,57,58,58,98.276
Contig.1,N9b1c,292,36,43,43,83.721
Contig.1,F1a3b,292,38,57,57,66.667
Contig.1,K1b1a,292,35,56,56,62.500
Contig.1,T2b4,292,57,58,58,98.276
Contig.1,T2b5,292,57,58,58,98.276
Contig.1,T2b6,292,57,61,61,93.443
Contig.1,N9b1b,292,35,43,43,81.395
Contig.1,L0d1b1,292,3,36,36,8.333
Contig.1,K1b1b,292,36,55,55,65.455
Contig.1,T2b2,292,57,58,58,98.276
Contig.1,L0d1b2,292,3,35,35,8.571
Contig.1,M51a,292,31,45,45,68.889
Contig.1,D4o1a,292,33,50,50,66.000
Contig.1,M51b,292,31,45,45,68.889
Contig.1,H1b1e,292,38,46,46,82.609
Contig.1,H49a2,292,38,47,47,80.851
Contig.1,H49a1,292,38,46,46,82.609
Contig.1,U6a6b1,292,37,49,49,75.510
Contig.1,K2a8,292,35,50,50,70.000
Contig.1,H1e5,292,39,46,46,84.783
Contig.1,F1b1a1a,292,36,54,54,66.667
Contig.1,U6a6b2,292,37,51,51,72.549
Contig.1,Q1a1,292,30,52,52,57.692
Contig.1,T2a2,292,53,56,56,94.643
Contig.1,D5a2a1a2,292,31,55,55,56.364
Contig.1,M42a,292,32,45,45,71.111
Contig.1,U5b1_16189!_16192!,292,37,48,48,77.083
Contig.1,M42b,292,31,40,40,77.500
Contig.1,A2_s_16189!,292,33,46,46,71.739
Contig.1,M68a2,292,32,57,57,56.140
Contig.1,A15a,292,35,48,48,72.917
Contig.1,A15c,292,35,48,48,72.917
Contig.1,A15b,292,35,50,50,70.000
Contig.1,F1a3a3a,292,37,56,56,66.071
Contig.1,K1a4a1c,292,36,55,55,65.455
Contig.1,L3h1a2b,292,31,42,42,73.810
Contig.1,L3h1a2a,292,30,48,48,62.500
Contig.1,L3d1b3,292,30,41,41,73.171
Contig.1,L3x1_16311!,292,30,41,41,73.171
Contig.1,D1g1b,292,30,47,47,63.830
Contig.1,K1a4a1f,292,35,55,55,63.636
Contig.1,D1g1a,292,30,47,47,63.830
Contig.1,C4a1a2a,292,31,56,56,55.357
Contig.1,L2a1a2c,292,22,46,46,47.826
Contig.1,R5a,292,39,44,44,88.636
Contig.1,U5a2d1,292,38,53,53,71.698
Contig.1,L3x1a2,292,31,44,44,70.455
Contig.1,L3x1a1,292,31,45,45,68.889
Contig.1,HV12a1,292,37,48,48,77.083
Contig.1,HV0b,292,37,43,43,86.047
Contig.1,F2h,292,39,56,56,69.643
Contig.1,M27a2b,292,31,59,59,52.542
Contig.1,A5b1b,292,37,51,51,72.549
Contig.1,K2a2,292,37,51,51,72.549
Contig.1,A5b1a,292,37,51,51,72.549
Contig.1,K2a3,292,36,51,51,70.588
Contig.1,T2a1b,292,54,57,57,94.737
Contig.1,H103,292,37,47,47,78.723
Contig.1,K1a7,292,36,51,51,70.588
Contig.1,L3e2b1a,292,32,40,40,80.000
Contig.1,K1a5,292,36,51,51,70.588
Contig.1,K1a4,292,36,51,51,70.588
Contig.1,D2a1a,292,32,51,51,62.745
Contig.1,L2a1_143_16189!_16309!,292,21,37,37,56.757
Contig.1,K1a1,292,35,49,49,71.429
Contig.1,D2a1b,292,32,52,52,61.538
Contig.1,K2b1a,292,36,54,54,66.667
Contig.1,K1a29,292,36,51,51,70.588
Contig.1,D6a,292,31,43,43,72.093
Contig.1,K1a9,292,35,50,50,70.000
Contig.1,HV0g,292,36,43,43,83.721
Contig.1,H105a,292,39,45,45,86.667
Contig.1,R6a2,292,37,44,44,84.091
Contig.1,R6a1,292,37,47,47,78.723
Contig.1,M1a8a,292,28,44,44,63.636
Contig.1,J1c1f,292,42,53,53,79.245
Contig.1,U6c,292,37,52,52,71.154
Contig.1,HV0e,292,36,43,43,83.721
Contig.1,O1,292,35,46,46,76.087
Contig.1,HV15,292,37,42,42,88.095
Contig.1,HV14,292,37,42,42,88.095
Contig.1,HV17,292,37,42,42,88.095
Contig.1,HV16,292,37,41,41,90.244
Contig.1,HV11,292,37,41,41,90.244
Contig.1,HV10,292,37,41,41,90.244
Contig.1,HV13,292,38,42,42,90.476
Contig.1,HV12,292,38,42,42,90.476
Contig.1,M51a1,292,32,48,48,66.667
Contig.1,N3a,292,34,50,50,68.000
Contig.1,N3b,292,34,50,50,68.000
Contig.1,F1c1,292,38,51,51,74.510
Contig.1,HV19,292,38,44,44,86.364
Contig.1,T2d1b2,292,53,61,61,86.885
Contig.1,T2d1b1,292,53,62,62,85.484
Contig.1,C4a1a3,292,31,55,55,56.364
Contig.1,L3a1b,292,30,44,44,68.182
Contig.1,L3a1a,292,30,39,39,76.923
Contig.1,E1a1a1,292,32,51,51,62.745
Contig.1,J1c3e2,292,42,52,52,80.769
Contig.1,U5a2b,292,38,50,50,76.000
Contig.1,F1e1,292,38,50,50,76.000
Contig.1,M27a1a2,292,31,59,59,52.542
Contig.1,L2a1c4a,292,23,43,43,53.488
Contig.1,M27a1a1,292,30,59,59,50.847
Contig.1,H44a,292,38,46,46,82.609
Contig.1,L1c1a2a2,292,9,55,55,16.364
Contig.1,L1c1a2a1,292,9,55,55,16.364
Contig.1,U5a1f1a,292,37,54,54,68.519
Contig.1,U5b2b2,292,38,55,55,69.091
Contig.1,H44b,292,37,44,44,84.091
Contig.1,B2a4a,292,37,53,53,69.811
Contig.1,T2a1a7,292,55,59,59,93.220
Contig.1,U4b1b1b,292,35,56,56,62.500
Contig.1,M7c1c3a1,292,32,51,51,62.745
Contig.1,H28a2,292,38,47,47,80.851
Contig.1,M7b1a2a1a,292,33,62,62,53.226
Contig.1,I2'3,292,33,47,47,70.213
Contig.1,U5a2c,292,38,50,50,76.000
Contig.1,U4b1a1a,292,37,55,55,67.273
Contig.1,T2c1a,292,54,59,59,91.525
Contig.1,Q2a3a,292,29,52,52,55.769
Contig.1,T2c1f,292,53,57,57,92.982
Contig.1,T2c1e,292,53,57,57,92.982
Contig.1,M28a7b,292,29,49,49,59.184
Contig.1,U6a3d1,292,36,47,47,76.596
Contig.1,N11a,292,35,48,48,72.917
Contig.1,L1c1b'd,292,10,39,39,25.641
Contig.1,U4a1b1,292,36,54,54,66.667
Contig.1,U4a1b2,292,36,54,54,66.667
Contig.1,X2b'd,292,33,41,41,80.488
Contig.1,F2c1,292,39,52,52,75.000
Contig.1,H95a,292,38,47,47,80.851
Contig.1,M60a,292,32,41,41,78.049
Contig.1,D4b1b1a,292,33,55,55,60.000
Contig.1,M60b,292,32,48,48,66.667
Contig.1,U6a3b,292,34,49,49,69.388
Contig.1,HV1d,292,35,48,48,72.917
Contig.1,L1c3b1,292,11,50,50,22.000
Contig.1,U6a3a,292,36,46,46,78.261
Contig.1,M30_16234,292,31,40,40,77.500
Contig.1,H45b,292,38,46,46,82.609
Contig.1,H45a,292,38,46,46,82.609
Contig.1,U6a3e,292,36,54,54,66.667
Contig.1,L1b1a3a,292,10,45,45,22.222
Contig.1,L1b1a3b,292,11,46,46,23.913
Contig.1,B4b1b'c,292,37,46,46,80.435
Contig.1,K1b1a1c,292,35,59,59,59.322
Contig.1,T2i,292,54,57,57,94.737
Contig.1,T2h,292,54,55,55,98.182
Contig.1,T2k,292,54,58,58,93.103
Contig.1,T2j,292,54,55,55,98.182
Contig.1,T2m,292,54,59,59,91.525
Contig.1,T2l,292,54,55,55,98.182
Contig.1,K2b1b,292,35,55,55,63.636
Contig.1,T2a,292,54,55,55,98.182
Contig.1,C4c1,292,31,54,54,57.407
Contig.1,C4c2,292,31,61,61,50.820
Contig.1,J1b1a2,292,41,60,60,68.333
Contig.1,T2e,292,54,56,56,96.429
Contig.1,T2d,292,54,55,55,98.182
Contig.1,L2a1'2'3'4,292,22,36,36,61.111
Contig.1,D_16189!,292,31,39,39,79.487
Contig.1,U5a2e,292,37,51,51,72.549
Contig.1,L3d2b,292,31,42,42,73.810
Contig.1,F2_16291,292,40,52,52,76.923
Contig.1,L3d2a,292,31,42,42,73.810
Contig.1,H9a,292,37,46,46,80.435
Contig.1,H13c2,292,37,46,46,80.435
Contig.1,T2b25,292,56,57,57,98.246
Contig.1,T2c1d1a,292,52,59,59,88.136
Contig.1,H1v1,292,39,46,46,84.783
Contig.1,R30b1,292,36,57,57,63.158
Contig.1,H56a1,292,38,46,46,82.609
Contig.1,J1c5a1,292,42,53,53,79.245
Contig.1,V2a1,292,37,47,47,78.723
Contig.1,B4a1e,292,36,44,44,81.818
Contig.1,U8a2,292,37,50,50,74.000
Contig.1,L1c2b1a'b,292,10,51,51,19.608
Contig.1,B4c1c,292,35,44,44,79.545
Contig.1,B4c1b,292,38,46,46,82.609
Contig.1,B4c1a,292,38,44,44,86.364
Contig.1,B4a1d,292,37,44,44,84.091
Contig.1,U5a1a2a1,292,38,55,55,69.091
Contig.1,F3a1,292,39,58,58,67.241
Contig.1,U5b1b1g1,292,37,58,58,63.793
Contig.1,L3f1b4a,292,31,49,49,63.265
Contig.1,F1b1_152,292,37,52,52,71.154
Contig.1,L3f1b4c,292,31,50,50,62.000
Contig.1,L3f1b4b,292,31,50,50,62.000
Contig.1,H5n,292,39,46,46,84.783
Contig.1,R5a1a,292,39,50,50,78.000
Contig.1,M8a1,292,32,51,51,62.745
Contig.1,M8a2,292,32,48,48,66.667
Contig.1,M8a3,292,32,48,48,66.667
Contig.1,U3c,292,38,54,54,70.370
Contig.1,U3b,292,38,50,50,76.000
Contig.1,U3a,292,38,53,53,71.698
Contig.1,D4e2b,292,33,46,46,71.739
Contig.1,H3ag1,292,38,47,47,80.851
Contig.1,O,292,36,39,39,92.308
Contig.1,L0d2c1a1,292,4,51,51,7.843
Contig.1,M2a'b,292,32,44,44,72.727
Contig.1,U2e1a1c,292,35,58,58,60.345
Contig.1,L1b1a_189,292,10,43,43,23.256
Contig.1,C5c,292,31,53,53,58.491
Contig.1,C5b,292,31,50,50,62.000
Contig.1,C5a,292,31,50,50,62.000
Contig.1,T2g2a,292,54,61,61,88.525
Contig.1,D4l2a1,292,33,50,50,66.000
Contig.1,J1c2e1,292,42,52,52,80.769
Contig.1,K2a10,292,36,51,51,70.588
Contig.1,L2a1m1,292,21,40,40,52.500
Contig.1,M9a'b,292,32,41,41,78.049
Contig.1,A2f3,292,34,52,52,65.385
Contig.1,A2f2,292,34,50,50,68.000
Contig.1,A2f1,292,35,52,52,67.308
Contig.1,M1a1b1c,292,29,49,49,59.184
Contig.1,B4a3,292,37,49,49,75.510
Contig.1,X2f1,292,31,39,39,79.487
Contig.1,H1c_152!,292,38,44,44,86.364
Contig.1,U6a_16189!,292,36,44,44,81.818
Contig.1,D4i3,292,33,46,46,71.739
Contig.1,D4i2,292,34,45,45,75.556
Contig.1,D4i1,292,34,46,46,73.913
Contig.1,H3_16189!,292,37,43,43,86.047
Contig.1,F2,292,40,51,51,78.431
Contig.1,D4a3a1,292,31,49,49,63.265
Contig.1,H13a2b,292,39,47,47,82.979
Contig.1,D4a3a2,292,31,52,52,59.615
Contig.1,K2a11,292,35,52,52,67.308
Contig.1,W3a,292,36,53,53,67.925
Contig.1,H3g4,292,37,45,45,82.222
Contig.1,L3e1b1,292,32,48,48,66.667
Contig.1,H3g3,292,37,45,45,82.222
Contig.1,L3e1b2,292,32,49,49,65.306
Contig.1,M7b1a1a2,292,30,52,52,57.692
Contig.1,M7b1a1a3,292,30,52,52,57.692
Contig.1,H1c1a,292,39,48,48,81.250
Contig.1,M7b1a1a1,292,30,52,52,57.692
Contig.1,HV13a,292,37,46,46,80.435
Contig.1,D6a1,292,31,47,47,65.957
Contig.1,J1c2m1,292,42,53,53,79.245
Contig.1,J1c17,292,42,50,50,84.000
Contig.1,N7a2,292,34,54,54,62.963
Contig.1,B4a1a3a1a,292,34,46,46,73.913
Contig.1,N7a1,292,35,55,55,63.636
Contig.1,M27b2,292,32,57,57,56.140
Contig.1,M27b1,292,32,63,63,50.794
Contig.1,K1c2,292,34,52,52,65.385
Contig.1,F1a1d,292,38,55,55,69.091
Contig.1,U5b2c2a,292,38,57,57,66.667
Contig.1,U4a2a3,292,38,52,52,73.077
Contig.1,M40a1a,292,33,50,50,66.000
Contig.1,U2a2,292,38,58,58,65.517
Contig.1,J1c12,292,42,52,52,80.769
Contig.1,U2a1,292,36,42,42,85.714
Contig.1,U6b2,292,37,48,48,77.083
Contig.1,J1c13,292,42,55,55,76.364
Contig.1,H2a3b,292,37,46,46,80.435
Contig.1,H2a3a,292,37,46,46,80.435
Contig.1,U6a1b3,292,37,48,48,77.083
Contig.1,B6a,292,36,44,44,81.818
Contig.1,U4,292,37,49,49,75.510
Contig.1,D4b2b1_146!,292,32,48,48,66.667
Contig.1,X2b10,292,32,45,45,71.111
Contig.1,J1b1b1,292,42,55,55,76.364
Contig.1,M12a1a,292,32,53,53,60.377
Contig.1,M12a1b,292,32,53,53,60.377
